id,date,phones_num,phb_fraud,phb_dirty,phb_all_bad,phb_all,phb_bad_perc,found_phones,phb_fraud_dir,phb_dirty_dir,phb_all_bad_dir,phb_all_dir,phb_bad_perc_dir,found_phones_dir,claims_percent,claims_num,appl_num,complaints_num,complaints_num_dir,mvd_request_num,bad_rep_tcb,total_case_cnt,total_defendant_case_cnt,total_defendant_case_amt,defendant_case_perc,rating_ya,ratings_cnt_ya,reviews_cnt_ya,rating_yell,reviews_cnt_yell,rating_2gis,reviews_cnt_2gis,rating_avito,reviews_cnt_avito
a3443931212a,2022-10-22 00:00:00,2,0.0,0.0,0.0,2373.0,0.0,2.0,0.0,0.0,0.0,586.0,0.0,2.0,0.0,0.0,3.0,,,,,,,,,4.4,44.0,16.0,4.33333333333333,0.0,0.0,0.0,,
a5406554070a,2022-10-02 00:00:00,8,0.0,0.0,0.0,790.0,0.0,8.0,0.0,0.0,0.0,116.0,0.0,1.0,0.0,0.0,2.0,,,,,,,,,3.8,7.0,1.0,4.125,0.0,0.0,0.0,,
a6321434787a,2022-04-05 00:00:00,5,0.0,0.0,0.0,1214.0,0.0,3.0,0.0,0.0,0.0,262.0,0.0,2.0,0.0,0.0,1.0,,,,,,,,,,0.0,1.0,4.5,0.0,0.0,0.0,,
a741525587794a,2021-05-05 00:00:00,5,3.0,0.0,3.0,1178.0,0.25,5.0,1.0,0.0,1.0,342.0,0.29,1.0,,,,,,,,,,,,,,,4.5,0.0,0.0,0.0,4.9,89.0
a5321176164a,2020-11-20 00:00:00,2,0.0,0.0,0.0,659.0,0.0,2.0,0.0,0.0,0.0,158.0,0.0,1.0,,,,,,,,,,,,,0.0,0.0,4.5,0.0,0.0,0.0,,
a1650350269a,2022-08-24 00:00:00,5,0.0,0.0,0.0,3006.0,0.0,5.0,0.0,0.0,0.0,176.0,0.0,2.0,,,,,,,,,,,,4.2,30.0,11.0,5.0,1.0,5.0,2.0,,
a5507084977a,2022-04-20 00:00:00,8,0.0,0.0,0.0,274.0,0.0,7.0,0.0,0.0,0.0,129.0,0.0,1.0,,,,,,,,,,,,3.4,13.0,3.0,4.33333333333333,0.0,2.5,9.0,,
a6949002718a,2022-05-24 00:00:00,7,0.0,0.0,0.0,437.0,0.0,6.0,0.0,0.0,0.0,285.0,0.0,1.0,,,,,,,,,,,,3.1,25.0,3.0,4.5,0.0,0.0,0.0,,
a7702140442a,2022-01-15 00:00:00,3,0.0,0.0,0.0,1358.0,0.0,3.0,0.0,0.0,0.0,489.0,0.0,2.0,,,,,,,,,,,,4.1,9.0,4.0,4.25,0.0,0.0,0.0,,
a6659191580a,2021-10-20 00:00:00,4,0.0,11.0,11.0,3623.0,0.3,4.0,0.0,0.0,0.0,136.0,0.0,2.0,,,,,,,,,,,,4.5,186.0,73.0,4.25,0.0,2.7,37.0,,
a7709431786a,2022-06-04 00:00:00,90,27.0,0.0,27.0,38648.0,0.07,84.0,0.0,0.0,0.0,357.0,0.0,1.0,,,,,,,,,,,,4.2,209.0,73.0,4.24324324324324,0.0,0.275,3.0,,
a5190909506a,2022-04-26 00:00:00,5,0.0,0.0,0.0,523.0,0.0,4.0,0.0,0.0,0.0,308.0,0.0,1.0,,,,,,,,,,,,4.3,123.0,53.0,4.16666666666667,0.0,0.0,0.0,,
a7733568767a,2022-08-29 00:00:00,10,21.0,2.0,23.0,29232.0,0.08,9.0,0.0,0.0,0.0,4380.0,0.0,2.0,0.0,0.0,1.0,,,1.0,,,,,,4.3,8.0,4.0,,,0.5,1.0,,
a245700901402a,2020-11-17 00:00:00,4,0.0,0.0,0.0,734.0,0.0,4.0,0.0,0.0,0.0,189.0,0.0,3.0,,,,,,,,,,,,,0.0,12.0,4.0,0.0,0.0,0.0,,
a332890663602a,2022-09-06 00:00:00,7,0.0,0.0,0.0,1886.0,0.0,6.0,0.0,0.0,0.0,73.0,0.0,1.0,,,,,,,,,,,,4.2,248.0,153.0,4.5,0.0,0.0,0.0,,
a6658209605a,2022-06-06 00:00:00,9,0.0,0.0,0.0,137.0,0.0,6.0,0.0,0.0,0.0,204.0,0.0,2.0,,,,,,,,,,,,,0.0,0.0,4.33333333333333,1.0,0.0,0.0,,
a5503015884a,2022-02-01 00:00:00,10,0.0,0.0,0.0,733.0,0.0,10.0,0.0,0.0,0.0,158.0,0.0,1.0,,,,,,,,,,,,4.4,51.0,15.0,4.25,0.0,0.131578947368421,1.0,,
a340301490909a,2021-06-03 00:00:00,2,0.0,0.0,0.0,187.0,0.0,2.0,0.0,0.0,0.0,60.0,0.0,1.0,0.0,0.0,3.0,,,,,,,,,,,,4.5,0.0,0.0,0.0,,
a502705901058a,2022-10-04 00:00:00,2,0.0,0.0,0.0,1202.0,0.0,2.0,0.0,0.0,0.0,336.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,4.4,24.0,16.0,,,0.0,0.0,,
a143502923920a,2021-06-03 00:00:00,2,0.0,1.0,1.0,3189.0,0.03,2.0,0.0,1.0,1.0,1178.0,0.08,1.0,0.0,0.0,2.0,,,,,,,,,,,,4.5,0.0,0.0,0.0,,
a5410151531a,2022-10-29 00:00:00,3,0.0,0.0,0.0,277.0,0.0,3.0,0.0,0.0,0.0,60.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,4.25,0.0,5.0,7.0,,
a3702655677a,2022-11-01 00:00:00,2,0.0,0.0,0.0,85.0,0.0,2.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0,0.0,2.0,,,,,,,,,,0.0,0.0,,,0.0,0.0,,
a4345440634a,2021-06-03 00:00:00,3,0.0,0.0,0.0,188.0,0.0,3.0,0.0,0.0,0.0,36.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,4.5,0.0,0.0,0.0,,
a2309083567a,2022-10-30 00:00:00,11,1.0,3.0,4.0,8931.0,0.04,11.0,0.0,1.0,1.0,338.0,0.3,1.0,0.0,0.0,12.0,,,,,,,,,,,,4.6,7.0,5.0,34.0,,
a5256077361a,2021-05-04 00:00:00,2,0.0,0.0,0.0,266.0,0.0,2.0,0.0,0.0,0.0,105.0,0.0,2.0,,,,,,,,,,,,,,,4.5,0.0,0.0,0.0,,
a7806001034a,2022-11-03 00:00:00,3,0.0,0.0,0.0,37.0,0.0,3.0,0.0,0.0,0.0,9.0,0.0,1.0,,,,,,,,,,,,2.0,5.0,0.0,4.5,0.0,,,,
a7603031185a,2022-08-26 00:00:00,6,0.0,0.0,0.0,439.0,0.0,6.0,0.0,0.0,0.0,265.0,0.0,3.0,,,,,,,,,,,,,,,4.36363636363636,0.0,0.0,0.0,,
a5018155572a,2022-08-26 00:00:00,4,0.0,0.0,0.0,1883.0,0.0,4.0,0.0,0.0,0.0,1375.0,0.0,2.0,,,,,,,,,,,,4.3,6.0,4.0,,,0.0,0.0,,
a6318197367a,2022-08-26 00:00:00,6,0.0,0.0,0.0,271.0,0.0,6.0,0.0,0.0,0.0,414.0,0.0,1.0,,,,,,,,,,,,,,,4.25,0.0,0.0,0.0,,
a4401161820a,2020-11-18 00:00:00,3,0.0,0.0,0.0,311.0,0.0,3.0,0.0,0.0,0.0,56.0,0.0,1.0,,,,,,,,,,,,,,,4.0,0.0,0.0,0.0,,
a7726693904a,2022-06-08 00:00:00,9,0.0,0.0,0.0,3142.0,0.0,8.0,0.0,0.0,0.0,600.0,0.0,1.0,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,,
a7404057164a,2022-05-13 00:00:00,4,0.0,0.0,0.0,46.0,0.0,3.0,0.0,0.0,0.0,71.0,0.0,1.0,,,,,,,,,,,,0.0,4.0,0.0,,,0.0,0.0,,
a2461034051a,2022-04-20 00:00:00,1,0.0,0.0,0.0,580.0,0.0,1.0,0.0,0.0,0.0,68.0,0.0,1.0,,,,,,,,,,,,,,,4.0,0.0,0.0,0.0,,
a5902053666a,2019-10-19 00:00:00,4,0.0,0.0,0.0,56.0,0.0,3.0,0.0,0.0,0.0,36.0,0.0,2.0,,,,,,,,,,,,,0.0,1.0,,,0.0,0.0,,
a504791671176a,2022-11-01 00:00:00,1,0.0,0.0,0.0,805.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,3.0,,,1.0,,,,,,,0.0,0.0,,,,,,
a5040109814a,2022-10-21 00:00:00,2,0.0,0.0,0.0,1586.0,0.0,2.0,0.0,0.0,0.0,692.0,0.0,2.0,0.0,0.0,2.0,,,,,,,,,,,,,,0.0,0.0,,
a241104576715a,2022-11-01 00:00:00,2,0.0,0.0,0.0,661.0,0.0,2.0,0.0,0.0,0.0,1095.0,0.0,3.0,0.0,0.0,12.0,,,,,,,,,,,,,,0.0,0.0,,
a3123463220a,2022-10-16 00:00:00,2,0.0,0.0,0.0,1186.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,,,,,,,,,,,,,,0.0,0.0,,
a7715293485a,2022-05-13 00:00:00,3,0.0,0.0,0.0,2508.0,0.0,3.0,0.0,0.0,0.0,49.0,0.0,1.0,0.0,0.0,4.0,,,,,,,,,,,,,,0.0,0.0,,
a340960080751a,2022-11-01 00:00:00,3,0.0,0.0,0.0,950.0,0.0,3.0,0.0,0.0,0.0,418.0,0.0,2.0,0.0,0.0,4.0,,,,,,,,,,,,,,0.0,0.0,,
a7702625461a,2022-04-06 00:00:00,6,0.0,0.0,0.0,1018.0,0.0,6.0,1.0,0.0,1.0,1019.0,0.1,3.0,0.0,0.0,2.0,,,,,,,,,,0.0,0.0,,,,,,
a9102273363a,2022-10-31 00:00:00,1,0.0,0.0,0.0,109.0,0.0,1.0,0.0,0.0,0.0,31.0,0.0,2.0,0.0,0.0,4.0,,,5.0,,,,,,,,,,,,,,
a4501125880a,2022-08-08 00:00:00,2,0.0,0.0,0.0,122.0,0.0,2.0,0.0,0.0,0.0,133.0,0.0,1.0,,,,,,,,,,,,,,,,,0.0,0.0,,
a7701315700a,2022-07-21 00:00:00,13,0.0,0.0,0.0,1536.0,0.0,13.0,,,,,,,,,,,,,,,,,,0.0,170.0,27.0,4.0,0.0,0.0,0.0,,
a667355510030a,2022-11-01 00:00:00,1,0.0,0.0,0.0,1648.0,0.0,1.0,0.0,0.0,0.0,37.0,0.0,1.0,0.0,0.0,5.0,,,2.0,,,,,,,,,,,,,,
a3329078976a,2022-06-15 00:00:00,5,0.0,0.0,0.0,678.0,0.0,5.0,0.0,0.0,0.0,312.0,0.0,2.0,,,,,,,,,,,,,,,4.5,0.0,,,,
a7728226912a,2021-10-15 00:00:00,6,0.0,0.0,0.0,9120.0,0.0,6.0,,,,,,,,,,,,,,,,,,4.6,866.0,151.0,4.5,0.0,0.0,0.0,,
a272408024379a,2022-10-29 00:00:00,1,0.0,0.0,0.0,223.0,0.0,1.0,0.0,1.0,1.0,175.0,0.57,1.0,0.0,0.0,5.0,,,,,,,,,,,,,,,,,
a5040148147a,2022-11-02 00:00:00,1,0.0,0.0,0.0,507.0,0.0,1.0,0.0,0.0,0.0,151.0,0.0,2.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,
a5030023678a,2022-10-08 00:00:00,1,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,1002.0,0.0,3.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,
a461303122224a,2021-06-04 00:00:00,1,0.0,0.0,0.0,88.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,
a781303916362a,2021-06-03 00:00:00,2,0.0,0.0,0.0,386.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,
a231847086954a,2022-11-02 00:00:00,1,0.0,0.0,0.0,562.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,
a5505216931a,2022-10-31 00:00:00,1,0.0,0.0,0.0,47.0,0.0,1.0,0.0,0.0,0.0,232.0,0.0,2.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,
a5256162465a,2021-12-09 00:00:00,1,0.0,0.0,0.0,213.0,0.0,1.0,0.0,0.0,0.0,27.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,
a056211619233a,2022-03-31 00:00:00,2,0.0,0.0,0.0,26.0,0.0,2.0,0.0,0.0,0.0,94.0,0.0,3.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,
a165610244914a,2022-08-23 00:00:00,1,0.0,0.0,0.0,470.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,13.0,,,,,,,,,,,,,,,,,
a667011028990a,2022-10-11 00:00:00,1,6.0,1.0,7.0,874.0,0.8,1.0,0.0,0.0,0.0,19.0,0.0,1.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,
a263210912500a,2022-08-30 00:00:00,1,0.0,0.0,0.0,745.0,0.0,1.0,0.0,0.0,0.0,69.0,0.0,1.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,
a121661936854a,2022-10-09 00:00:00,1,0.0,0.0,0.0,222.0,0.0,1.0,0.0,0.0,0.0,177.0,0.0,1.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,
a301728235350a,2022-10-29 00:00:00,1,0.0,0.0,0.0,1557.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,
a2724211899a,2022-10-31 00:00:00,2,0.0,0.0,0.0,393.0,0.0,1.0,0.0,0.0,0.0,918.0,0.0,2.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,
a550518572034a,2021-06-03 00:00:00,1,0.0,0.0,0.0,331.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,
a381011279524a,2022-11-01 00:00:00,3,0.0,0.0,0.0,610.0,0.0,3.0,0.0,0.0,0.0,303.0,0.0,4.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,
a543321058007a,2022-01-25 00:00:00,2,0.0,0.0,0.0,170.0,0.0,2.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,6.0,,,,,,,,,,,,,,,,,
a026505469542a,2022-10-04 00:00:00,2,0.0,0.0,0.0,3106.0,0.0,2.0,0.0,0.0,0.0,1642.0,0.0,3.0,0.0,0.0,5.0,,,,,,,,,,,,,,,,,
a7451452041a,2022-04-19 00:00:00,1,0.0,0.0,0.0,539.0,0.0,1.0,0.0,0.0,0.0,167.0,0.0,1.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,
a2635804008a,2022-11-04 00:00:00,2,0.0,0.0,0.0,185.0,0.0,2.0,0.0,0.0,0.0,1162.0,0.0,3.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,
a090700967295a,2021-09-01 00:00:00,2,0.0,0.0,0.0,644.0,0.0,2.0,1.0,0.0,1.0,302.0,0.33,3.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,
a6318018770a,2022-09-07 00:00:00,1,0.0,0.0,0.0,455.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,2.0,33.33,1.0,3.0,,,,,,,,,,,,,,,,,
a7817111825a,2022-11-01 00:00:00,1,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,94.0,0.0,2.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,
a362711266311a,2022-11-04 00:00:00,2,0.0,0.0,0.0,137.0,0.0,2.0,0.0,0.0,0.0,64.0,0.0,3.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,
a773607320924a,2022-07-15 00:00:00,2,23.0,0.0,23.0,850.0,2.71,2.0,2.0,0.0,2.0,419.0,0.48,2.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,
a027807876930a,2022-09-20 00:00:00,1,0.0,0.0,0.0,4093.0,0.0,1.0,0.0,0.0,0.0,273.0,0.0,1.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,
a667354465770a,2022-09-20 00:00:00,1,0.0,0.0,0.0,178.0,0.0,1.0,0.0,0.0,0.0,428.0,0.0,1.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,
a4632095149a,2022-11-01 00:00:00,4,0.0,0.0,0.0,3422.0,0.0,4.0,0.0,0.0,0.0,450.0,0.0,2.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,
a6452116724a,2022-10-19 00:00:00,1,0.0,0.0,0.0,945.0,0.0,1.0,0.0,0.0,0.0,52.0,0.0,3.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,
a143102221806a,2022-11-01 00:00:00,1,1.0,0.0,1.0,1135.0,0.09,1.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,
a261707135569a,2022-10-07 00:00:00,2,0.0,0.0,0.0,526.0,0.0,2.0,0.0,0.0,0.0,161.0,0.0,2.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,
a550318179891a,2021-06-03 00:00:00,2,0.0,0.0,0.0,33.0,0.0,2.0,0.0,0.0,0.0,15.0,0.0,2.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,
a025509806148a,2022-10-04 00:00:00,1,13.0,0.0,13.0,2507.0,0.52,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,
a222391098145a,2022-10-20 00:00:00,2,0.0,0.0,0.0,20.0,0.0,2.0,0.0,0.0,0.0,11.0,0.0,2.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,
a463309686460a,2021-06-03 00:00:00,2,0.0,0.0,0.0,683.0,0.0,2.0,0.0,0.0,0.0,374.0,0.0,1.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,
a631505466351a,2022-10-12 00:00:00,1,0.0,0.0,0.0,1597.0,0.0,1.0,0.0,0.0,0.0,609.0,0.0,1.0,0.0,0.0,6.0,,,,,,,,,,,,,,,,,
a190112925100a,2022-11-01 00:00:00,2,11.0,1.0,12.0,1207.0,0.99,2.0,19.0,3.0,22.0,916.0,2.4,2.0,0.0,0.0,12.0,,,,,,,,,,,,,,,,,
a5018207132a,2022-10-27 00:00:00,1,0.0,0.0,0.0,1059.0,0.0,1.0,0.0,1.0,1.0,302.0,0.33,2.0,0.0,0.0,5.0,,,,,,,,,,,,,,,,,
a507560850744a,2022-02-08 00:00:00,2,0.0,0.0,0.0,427.0,0.0,2.0,0.0,0.0,0.0,313.0,0.0,3.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,
a504013346511a,2022-11-01 00:00:00,3,0.0,2.0,2.0,888.0,0.23,3.0,0.0,1.0,1.0,363.0,0.28,3.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,
a710515181890a,2021-10-23 00:00:00,1,0.0,0.0,0.0,442.0,0.0,1.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,
a744700057928a,2022-10-31 00:00:00,3,0.0,0.0,0.0,857.0,0.0,3.0,0.0,0.0,0.0,351.0,0.0,5.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,
a482100233710a,2022-03-01 00:00:00,2,1.0,14.0,15.0,1935.0,0.78,2.0,2.0,2.0,4.0,1150.0,0.35,1.0,0.0,0.0,6.0,,,,,,,,,,,,,,,,,
a370225327551a,2022-10-25 00:00:00,1,0.0,0.0,0.0,238.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,
a732894448903a,2022-01-21 00:00:00,3,0.0,0.0,0.0,174.0,0.0,3.0,0.0,0.0,0.0,99.0,0.0,4.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,
a540813416935a,2022-11-04 00:00:00,1,0.0,0.0,0.0,1391.0,0.0,1.0,0.0,0.0,0.0,60.0,0.0,1.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,
a616118492858a,2022-09-14 00:00:00,1,0.0,0.0,0.0,461.0,0.0,1.0,0.0,0.0,0.0,81.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,
a290109547034a,2021-01-28 00:00:00,13,0.0,0.0,0.0,1598.0,0.0,7.0,0.0,0.0,0.0,165.0,0.0,3.0,,,,,,,,,,,,4.3,18.0,14.0,4.5,0.0,1.14285714285714,3.0,5.0,2.0
a540445240711a,2021-06-03 00:00:00,2,0.0,0.0,0.0,323.0,0.0,2.0,0.0,0.0,0.0,19.0,0.0,1.0,0.0,0.0,2.0,,,,,,,,,,0.0,0.0,4.5,0.0,1.0,1.0,,
a7702336269a,2022-08-29 00:00:00,37,3.0,0.0,3.0,24782.0,0.01,33.0,0.0,0.0,0.0,632.0,0.0,1.0,,,,,,,,,,,,4.57,1022.0,413.0,4.49166666666667,109.0,0.0952380952380952,1.0,,0.0
a5904167796a,2022-10-25 00:00:00,2,0.0,0.0,0.0,2932.0,0.0,2.0,0.0,0.0,0.0,968.0,0.0,2.0,0.0,0.0,3.0,,,,,,,,,4.1,12.0,4.0,4.25,0.0,5.0,7.0,,
a780100217536a,2021-09-01 00:00:00,28,3.0,0.0,3.0,7626.0,0.04,27.0,0.0,0.0,0.0,235.0,0.0,1.0,,,,,,,,,,,,4.17,728.0,353.0,4.46428571428571,1.0,0.239130434782609,6.0,,
a7704252261a,2020-06-03 00:00:00,4783,46.0,70.0,116.0,219335.0,0.05,4234.0,1.0,0.0,1.0,51.0,1.96,1.0,,,,,,,,,,,,1.52,789.0,237.0,4.12,23.0,0.352631578947368,25.0,,
a501808545547a,2022-05-27 00:00:00,2,0.0,0.0,0.0,351.0,0.0,2.0,0.0,0.0,0.0,109.0,0.0,2.0,,,,,,,,,,,,,0.0,0.0,5.0,0.0,0.0,0.0,,
a3907203696a,2022-08-26 00:00:00,9,0.0,0.0,0.0,1157.0,0.0,7.0,0.0,0.0,0.0,85.0,0.0,1.0,,,,,,,,,,,,4.0,10.0,4.0,4.5,0.0,0.0,0.0,,
a551600859987a,2022-09-22 00:00:00,5,0.0,1.0,1.0,2783.0,0.04,5.0,0.0,1.0,1.0,614.0,0.16,2.0,0.0,0.0,5.0,,,,0.0,,,,,,,,4.5,0.0,2.96666666666667,51.0,,
a5031023600a,2022-01-21 00:00:00,5,0.0,0.0,0.0,301.0,0.0,4.0,0.0,0.0,0.0,15.0,0.0,1.0,,,,,,,,,,,,4.5,19.0,15.0,4.0,0.0,0.0,0.0,,
a7811515010a,2022-08-29 00:00:00,8,2.0,0.0,2.0,1662.0,0.12,8.0,0.0,0.0,0.0,64.0,0.0,1.0,,,,,,,,,,,,3.73,40.0,7.0,4.0,2.0,0.0,0.0,,
a5104908614a,2022-08-26 00:00:00,7,0.0,0.0,0.0,1478.0,0.0,7.0,0.0,0.0,0.0,325.0,0.0,2.0,,,,,,,,,,,,4.6,188.0,42.0,4.16666666666667,0.0,0.0,0.0,,
a7728014523a,2022-06-17 00:00:00,92,1.0,3.0,4.0,13166.0,0.03,88.0,0.0,0.0,0.0,1442.0,0.0,2.0,,,,,,,,,,,,2.68,446.0,136.0,4.24074074074074,1.0,0.117647058823529,1.0,,
a667100481016a,2020-10-18 00:00:00,3,0.0,0.0,0.0,383.0,0.0,3.0,0.0,0.0,0.0,82.0,0.0,2.0,,,,,,,,,,,,4.5,33.0,23.0,4.375,4.0,4.7,89.0,,
a772786480951a,2022-11-01 00:00:00,2,0.0,0.0,0.0,661.0,0.0,2.0,0.0,0.0,0.0,318.0,0.0,2.0,0.0,0.0,8.0,,,,,,,,,4.0,42.0,11.0,,,0.0,0.0,,
a7810619955a,2022-04-21 00:00:00,10,0.0,0.0,0.0,530.0,0.0,6.0,0.0,0.0,0.0,615.0,0.0,3.0,0.0,0.0,2.0,,,,,,,,,,0.0,0.0,,,0.0,0.0,,
a470704341764a,2022-11-02 00:00:00,2,0.0,0.0,0.0,1341.0,0.0,2.0,0.0,0.0,0.0,440.0,0.0,2.0,0.0,0.0,2.0,,,,,,,,,4.15,21.0,8.0,,,0.0,0.0,,
a7714734610a,2022-05-25 00:00:00,14,0.0,19.0,19.0,6292.0,0.3,13.0,0.0,0.0,0.0,14.0,0.0,1.0,,,,,,,,,,,,3.4,76.0,18.0,,,0.0,0.0,,0.0
a5404393109a,2022-07-19 00:00:00,3,0.0,0.0,0.0,1049.0,0.0,3.0,0.0,0.0,0.0,347.0,0.0,2.0,0.0,0.0,2.0,,,,,,,,,,0.0,1.0,3.5,1.0,,,,
a7751148282a,2022-08-29 00:00:00,5,0.0,0.0,0.0,1234.0,0.0,5.0,0.0,0.0,0.0,1376.0,0.0,2.0,,,,,,,0.0,,,,,,,,4.3,17.0,0.0,0.0,,
a7816631821a,2022-10-08 00:00:00,5,0.0,0.0,0.0,5117.0,0.0,5.0,0.0,0.0,0.0,1244.0,0.0,4.0,0.0,0.0,14.0,,,,,,,,,,,,4.5,0.0,0.0,0.0,,
a772793036401a,2021-05-05 00:00:00,3,0.0,1.0,1.0,2644.0,0.04,3.0,0.0,1.0,1.0,972.0,0.1,2.0,,,,,,,,,,,,,,,4.5,0.0,,,5.0,38.0
a5406332567a,2022-10-22 00:00:00,3,0.0,0.0,0.0,2023.0,0.0,3.0,0.0,0.0,0.0,558.0,0.0,2.0,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,,
a7705515040a,2022-07-12 00:00:00,3,0.0,0.0,0.0,812.0,0.0,3.0,0.0,0.0,0.0,124.0,0.0,1.0,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,,
a7725779130a,2022-05-16 00:00:00,2,0.0,0.0,0.0,42.0,0.0,2.0,0.0,0.0,0.0,148.0,0.0,2.0,,,,,,,,,,,,3.5,10.0,1.0,,,0.0,0.0,,
a6315618401a,2021-09-18 00:00:00,2,0.0,0.0,0.0,59.0,0.0,1.0,0.0,0.0,0.0,121.0,0.0,2.0,,,,,,,,,,,,4.1,159.0,58.0,4.25,0.0,,,,
a7709501507a,2021-09-27 00:00:00,12,0.0,1.0,1.0,2111.0,0.05,11.0,0.0,0.0,0.0,270.0,0.0,2.0,,,,,,,,,,,,4.37,309.0,138.0,,,2.5,1.0,,
a7705498758a,2022-09-29 00:00:00,14,0.0,1.0,1.0,2089.0,0.05,13.0,0.0,0.0,0.0,238.0,0.0,1.0,,,,,,,,,,,,4.1,5.0,3.0,,,0.0,0.0,,
a7736035485a,2021-04-03 00:00:00,377,5.0,6.0,11.0,101606.0,0.01,355.0,,,,,,,,,,,,,,,,,,3.94,7476.0,2557.0,4.28813559322034,2.0,0.750561797752809,248.0,4.9,10.0
a4217084532a,2022-09-30 00:00:00,18,0.0,0.0,0.0,1302.0,0.0,16.0,0.0,0.0,0.0,200.0,0.0,1.0,,,,,,,,,,,,0.0,10.0,4.0,,,0.0,0.0,,
a1328018723a,2022-06-29 00:00:00,1,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,155.0,0.0,4.0,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,,
a5027198526a,2022-08-29 00:00:00,4,0.0,0.0,0.0,1626.0,0.0,4.0,0.0,0.0,0.0,416.0,0.0,1.0,,,,,,,,,,,,4.3,37.0,11.0,,,5.0,1.0,,
a4101138370a,2022-02-25 00:00:00,6,2.0,0.0,2.0,2801.0,0.07,5.0,0.0,0.0,0.0,212.0,0.0,1.0,,,,,,,,,,,,,,,4.2,34.0,4.7,33.0,,
a211900977931a,2022-11-04 00:00:00,2,0.0,0.0,0.0,409.0,0.0,2.0,1.0,0.0,1.0,437.0,0.23,1.0,0.0,0.0,2.0,,,,,,,,,,,,4.0,0.0,,,,
